#       # k              E            BS weight       TS weight
      1.0785729      1.4533430       0.0041787       0.0033463
      1.1217158      1.3558770       0.0041252       0.0031982
      1.1648587      1.2585269       0.0040849       0.0030501
      1.2080017      1.1618845       0.0040677       0.0029121
      1.2511446      1.0666440       0.0040887       0.0028031
      1.2942875      1.0666440       0.0040887       0.0028031
      1.3374304      1.1618845       0.0040677       0.0029121
      1.3805733      1.2585269       0.0040849       0.0030501
      1.4237162      1.3558770       0.0041252       0.0031982
      1.4668592      1.4533430       0.0041787       0.0033463
      1.5100021      1.5504071       0.0042391       0.0034887
      1.5531450      1.6466076       0.0043023       0.0036227
      1.5962879      1.7415254       0.0043657       0.0037472
      1.6394308      1.8347749       0.0044276       0.0038619
      1.6825737      1.9259984       0.0044871       0.0039670
      1.7257167      2.0148616       0.0045434       0.0040629
      1.7688596      2.1010503       0.0045964       0.0041502
      1.8120025      2.1842689       0.0046459       0.0042295
      1.8551454      2.2642388       0.0046918       0.0043014
      1.8982883      2.3406975       0.0047341       0.0043664
      1.9414312      2.4133981       0.0047730       0.0044252
      1.9845741      2.4821090       0.0048086       0.0044781
      2.0277171      2.5466138       0.0048409       0.0045256
      2.0708600      2.6067110       0.0048701       0.0045680
      2.1140029      2.6622147       0.0048964       0.0046057
      2.1571458      2.7129541       0.0049198       0.0046391
      2.2002887      2.7587740       0.0049404       0.0046683
      2.2434316      2.7995348       0.0049584       0.0046936
      2.2865746      2.8351129       0.0049738       0.0047151
      2.3297175      2.8654006       0.0049867       0.0047331
      2.3728604      2.8903067       0.0049972       0.0047476
      2.4160033      2.9097560       0.0050053       0.0047588
      2.4591462      2.9236903       0.0050111       0.0047667
      2.5022891      2.9320676       0.0050145       0.0047715
      2.5454321      2.9348628       0.0050157       0.0047730
 
      0.0000000      2.9498569       0.0040123       0.0038169
      0.0431429      2.9470548       0.0040114       0.0038156
      0.0862858      2.9386569       0.0040087       0.0038118
      0.1294287      2.9246881       0.0040041       0.0038055
      0.1725717      2.9051900       0.0039976       0.0037966
      0.2157146      2.8802205       0.0039892       0.0037850
      0.2588575      2.8498540       0.0039789       0.0037706
      0.3020004      2.8141811       0.0039666       0.0037534
      0.3451433      2.7733085       0.0039523       0.0037333
      0.3882862      2.7273587       0.0039359       0.0037100
      0.4314292      2.6764700       0.0039172       0.0036834
      0.4745721      2.6207958       0.0038963       0.0036533
      0.5177150      2.5605051       0.0038730       0.0036195
      0.5608579      2.4957818       0.0038473       0.0035817
      0.6040008      2.4268243       0.0038190       0.0035396
      0.6471437      2.3538460       0.0037881       0.0034929
      0.6902867      2.2770747       0.0037545       0.0034412
      0.7334296      2.1967528       0.0037181       0.0033840
      0.7765725      2.1131373       0.0036789       0.0033211
      0.8197154      2.0265003       0.0036369       0.0032518
      0.8628583      1.9371295       0.0035923       0.0031757
      0.9060012      1.8453293       0.0035453       0.0030924
      0.9491442      1.7514219       0.0034964       0.0030014
      0.9922871      1.6557505       0.0034464       0.0029028
      1.0354300      1.5586817       0.0033966       0.0027965
      1.0785729      1.4606114       0.0033491       0.0026836
      1.1217158      1.3619714       0.0033072       0.0025661
      1.1648587      1.2632410       0.0032759       0.0024482
      1.2080017      1.1649628       0.0032631       0.0023380
      1.2511446      1.0677667       0.0032812       0.0022504
      1.2942875      1.0677667       0.0032812       0.0022504
      1.3374304      1.1649628       0.0032631       0.0023380
      1.3805733      1.2632410       0.0032759       0.0024482
      1.4237162      1.3619714       0.0033072       0.0025661
      1.4668592      1.4606114       0.0033491       0.0026836
      1.5100021      1.5586817       0.0033966       0.0027965
      1.5531450      1.6557505       0.0034464       0.0029028
      1.5962879      1.7514219       0.0034964       0.0030014
      1.6394308      1.8453293       0.0035453       0.0030924
      1.6825737      1.9371295       0.0035923       0.0031757
      1.7257167      2.0265003       0.0036369       0.0032518
      1.7688596      2.1131373       0.0036789       0.0033211
      1.8120025      2.1967528       0.0037181       0.0033840
      1.8551454      2.2770747       0.0037545       0.0034412
      1.8982883      2.3538460       0.0037881       0.0034929
      1.9414312      2.4268243       0.0038190       0.0035396
      1.9845741      2.4957818       0.0038473       0.0035817
      2.0277171      2.5605051       0.0038730       0.0036195
      2.0708600      2.6207958       0.0038963       0.0036533
      2.1140029      2.6764700       0.0039172       0.0036834
      2.1571458      2.7273587       0.0039359       0.0037100
      2.2002887      2.7733085       0.0039523       0.0037333
      2.2434316      2.8141811       0.0039666       0.0037534
      2.2865746      2.8498540       0.0039789       0.0037706
      2.3297175      2.8802205       0.0039892       0.0037850
      2.3728604      2.9051900       0.0039976       0.0037966
      2.4160033      2.9246881       0.0040041       0.0038055
      2.4591462      2.9386569       0.0040087       0.0038118
      2.5022891      2.9470548       0.0040114       0.0038156
      2.5454321      2.9498569       0.0040123       0.0038169
 
      0.0000000      2.9631198       0.0031056       0.0029534
      0.0431429      2.9603116       0.0031049       0.0029524
      0.0862858      2.9518954       0.0031028       0.0029495
      0.1294287      2.9378960       0.0030992       0.0029446
      0.1725717      2.9183545       0.0030942       0.0029377
      0.2157146      2.8933285       0.0030878       0.0029288
      0.2588575      2.8628920       0.0030798       0.0029177
      0.3020004      2.8271349       0.0030703       0.0029044
      0.3451433      2.7861630       0.0030593       0.0028889
      0.3882862      2.7400979       0.0030466       0.0028709
      0.4314292      2.6890765       0.0030322       0.0028504
      0.4745721      2.6332511       0.0030161       0.0028272
      0.5177150      2.5727888       0.0029981       0.0028011
      0.5608579      2.5078714       0.0029783       0.0027720
      0.6040008      2.4386953       0.0029566       0.0027395
      0.6471437      2.3654710       0.0029328       0.0027035
      0.6902867      2.2884228       0.0029069       0.0026637
      0.7334296      2.2077892       0.0028789       0.0026198
      0.7765725      2.1238225       0.0028488       0.0025713
      0.8197154      2.0367890       0.0028166       0.0025180
      0.8628583      1.9469694       0.0027824       0.0024596
      0.9060012      1.8546595       0.0027464       0.0023956
      0.9491442      1.7601712       0.0027090       0.0023258
      0.9922871      1.6638344       0.0026707       0.0022500
      1.0354300      1.5659995       0.0026327       0.0021685
      1.0785729      1.4670413       0.0025966       0.0020817
      1.1217158      1.3673653       0.0025647       0.0019914
      1.1648587      1.2674163       0.0025411       0.0019006
      1.2080017      1.1676921       0.0025319       0.0018154
      1.2511446      1.0687637       0.0025467       0.0017473
      1.2942875      1.0687637       0.0025467       0.0017473
      1.3374304      1.1676921       0.0025319       0.0018154
      1.3805733      1.2674163       0.0025411       0.0019006
      1.4237162      1.3673653       0.0025647       0.0019914
      1.4668592      1.4670413       0.0025966       0.0020817
      1.5100021      1.5659995       0.0026327       0.0021685
      1.5531450      1.6638344       0.0026707       0.0022500
      1.5962879      1.7601712       0.0027090       0.0023258
      1.6394308      1.8546595       0.0027464       0.0023956
      1.6825737      1.9469694       0.0027824       0.0024596
      1.7257167      2.0367890       0.0028166       0.0025180
      1.7688596      2.1238225       0.0028488       0.0025713
      1.8120025      2.2077892       0.0028789       0.0026198
      1.8551454      2.2884228       0.0029069       0.0026637
      1.8982883      2.3654710       0.0029328       0.0027035
      1.9414312      2.4386953       0.0029566       0.0027395
      1.9845741      2.5078714       0.0029783       0.0027720
      2.0277171      2.5727888       0.0029981       0.0028011
      2.0708600      2.6332511       0.0030161       0.0028272
      2.1140029      2.6890765       0.0030322       0.0028504
      2.1571458      2.7400979       0.0030466       0.0028709
      2.2002887      2.7861630       0.0030593       0.0028889
      2.2434316      2.8271349       0.0030703       0.0029044
      2.2865746      2.8628920       0.0030798       0.0029177
      2.3297175      2.8933285       0.0030878       0.0029288
      2.3728604      2.9183545       0.0030942       0.0029377
      2.4160033      2.9378960       0.0030992       0.0029446
      2.4591462      2.9518954       0.0031028       0.0029495
      2.5022891      2.9603116       0.0031049       0.0029524
      2.5454321      2.9631198       0.0031056       0.0029534
 
      0.0000000      2.9746392       0.0023033       0.0021899
